,popularity,vote_count,video,poster_path,id,adult,backdrop_path,original_language,original_title,genre_ids,title,vote_average,overview,release_date
3397,2.469,18,False,/jsMaCoHaYMXdRf9383KjksYP88a.jpg,607297,False,/zKde6Mnf2Oqbxa7n2bjq7CuuVVr.jpg,hi,जवानी जान,[35],Jawaani Jaaneman,6.4,The carefree life of a 40-year-old playboy comes to a standstill when he comes to know that he has a 20 something-year-old daughter.,2020-01-31
3398,2.468,0,False,/1DlrihNXMdExoeaGfpIg7UUmCWb.jpg,759397,False,,es,Godforsaken,[27],Godforsaken,0.0,"Indie doc crew travels to a small town to document a bizarre and seemingly unnatural case, ending in extreme tragedy.",2020-10-31
3399,2.468,0,False,/AlHGE1yCUQv1WpWFeKqZEtujMUv.jpg,744584,False,,en,Ross Noble - ‘El Hablador,[],Ross Noble - ‘El Hablador,0.0,"Ross Noble's latest stand-up special, streamed live on 19/09/2020 during Covid-19 lockdown.",2020-09-19
3400,2.468,0,False,/tqerodmPVRvBQ9GUvCXMIgddi4k.jpg,280773,False,/1uhSZC1lWzpDzoYEZfDschM4m8d.jpg,sv,Ambiancé,[99],Ambiancé,0.0,Space and time is intertwined into a surreal dream-like journey beyond places and is an abstract nonlinear narrative summary of artist Anders Weberg's time spent with the moving image.,2020-12-31
3401,2.468,0,False,,222797,False,,en,The Last Video Store,"[28, 35]",The Last Video Store,0.0,"In the year 2010, a secret war was fought and lost by video stores worldwide. One by one those that remained were assimilated by the new media giant Digital Movie Service headed by an evil Techno-Wizard from beyond our realm. Present day. A lone man battles his own extinction from within the walls of the Last Video Store. The end is nigh. Until a young man enters the forgotten underground world and joins forces to stop the destruction of the universe.",2020-10-28
3402,2.467,0,False,/okvWgLeqerTO86gq1CyU153oqdJ.jpg,758357,False,,es,El Eco del Caracol,[],El Eco del Caracol,0.0,,2020-10-31
3403,2.466,1,False,/iOYvYJ6E0tE7KGngSxvWSZuGmwU.jpg,698256,False,,en,Dan Cummins: Get Outta Here; Devil!,[],Dan Cummins: Get Outta Here; Devil!,10.0,"In his third hour special, comic and podcaster Dan Cummins presents some of his most outrageous material to date. Dan mocks those who believe in the lizard illuminati, a flat earth, the notion that you can sell your soul to Satan, and more. Dan even makes fun of himself for once having sex with a banana peel in a grocery store bathroom - nothing's too weird or dark. Dan jokes about his kids, his ongoing hatred of strangers, and even offers to improve the world by killing a lot of people. Enjoy!",2020-04-28
3404,2.466,0,False,/vh02q3sJf3DOqx9MBKqZnRAF3vW.jpg,692239,False,,fr,Je parle à mes démons,[99],I Speak To My Demons,0.0,Patrice is an inmate in the french prison Bois d’Arcy. As an actor and at the same time a silent spectator he hides his drama through a routine of daily gestures and ambiguous postures.,2020-10-31
3405,2.465,0,False,/64gKTSLYosa672czhYQ8Q2AQGip.jpg,760277,False,,tl,Passion of Cries,[18],Passion of Cries,0.0,"Because of tragic events from the past, two family members lose their sanity over time.",2020-10-31
3406,2.465,0,False,/rIbBOr6VQBKlwhMa7TlTHJMKbc8.jpg,760256,False,,tl,Hakab,[99],Latch,0.0,"What does it really take to breastfeed and sustain life in the Philippines? In spite of the key legislations on the protection, promotion and support of breastfeeding in the Philippines, it has remained one of the top nations with the least number of exclusively breastfed children, and still has a stigmatised breastfeeding culture. ""Hakab"" explores the narratives of mothers in the Philippines coming from different social, economic, and cultural backgrounds braving the challenges of a repressed breastfeeding culture in the Philippines.",2020-10-31
3407,2.465,0,False,/BrcRhfzBue6ZiKpp5enEyIPG2m.jpg,760254,False,,en,Super Able,[99],Super Able,0.0,"Marites Burce, a victim of polio outbreak in 1970’s, is now a mother, a wife, an employee & a national para athlete who is preparing for her journey to represent Philippines in ASEAN Para Games to be held in her own country & to be qualified for the 2020 Tokyo Paralympics until the CoViD-19 pandemic happens.",2020-10-31
3408,2.464,0,False,/iaUKbHOOYrfIKGcNojFlFpCLRIJ.jpg,759536,False,/4tDORFND40UtmKNHGtzv9ghiIWF.jpg,es,Traidores,[99],Traidores,0.0,,2020-10-25
3409,2.464,0,False,/tXh1jui1AeGisPVaAyd9wzbCNNr.jpg,758908,False,,th,เสียงฟ้าเดือนตุลา,[],October Rumbles,0.0,"The acclaimed filmmaker has created an original short film in response to the global pandemic, titled October Rumbles.",2020-10-29
3410,2.464,1,False,/yzbqP9woGq2wGUJh0DzVXlr3Th7.jpg,602986,False,/fw5tsNib4QZBEw18xmebpVe3WZ8.jpg,es,El tango del viudo y su espejo deformante,"[18, 14, 27]",The Tango of the Widower and Its Distorting Mirror,4.0,"A man whose wife has committed suicide,  appears to him as a ghost. The ghost follows him everywhere, under the bed, under tables… After seeing the ghost so frequently, the man begins to resemble her.",2020-02-21
3411,2.463,0,False,/lTaAVGYfPYrJF4lrYRm786MHEWT.jpg,641501,False,/9LRI7j0fBsLA12ZFUdZ955YBbUm.jpg,fr,Comment je suis devenu super-héros,"[28, 12, 14, 9648, 53]",How I Became a Super Hero,0.0,"Paris 2020, super­heroes are perfectly assimilated with­in soci­ety and want to be famous at all costs. A drug that gives superpow­ers to mere mor­tals is spread­ing all over town. Lieu­tenants More­au and Schaltz­mann are investigating the case with the sup­port of two ex-super­heroes, Monte Car­lo and Cal­lista. They’ll do what­ev­er it takes to dis­man­tle the traf­fic. But More­au’s past resur­faces and the inves­ti­ga­tion becomes more com­pli­cat­ed...",2020-12-16
3412,2.462,1,False,/2dlVse8rE7B6K3O52jRR9ebofpX.jpg,726658,False,/rMYBdV9mv6ixIvbsVDvbv6noIAv.jpg,en,A Go! Go! Cory Carson Summer Camp,"[16, 10751]",A Go! Go! Cory Carson Summer Camp,2.0,"Cory's spending the summer at Camp Friendship with his best friend, Freddie. But jealousy flares when Freddie brings his cousin Rosie along for the ride.",2020-07-04
3413,2.462,0,False,/1XnaXxxhrQkiACl2hvVqgWrYobS.jpg,694940,False,/hBpYa3IFUXZnIp34eGAmqKklVMd.jpg,ko,신천역 3번 출구,"[18, 10749]",Sincheon Station Exit 3,0.0,"Min-ji who just turned 20, lives on the street day by day, doing a part-time job she stumbled upon after running away because of a conflict with her stepfather. Then one day, Min-ji gets to know a newlywed couple, Mary and Soo-hyeok. The couple clothed Min-ji in warmth like no one else in the world, and as they took care of her in their different ways, Min-ji makes a statement of harsh determination.",2020-04-02
3414,2.461,0,False,/uRrcPomxDVQN7NZs2ESQcw7jgnk.jpg,676668,False,/vqNPHenNWhBr17Gut8Sz7fB6bGZ.jpg,en,A Celebration of Life for Kobe and Gianna Bryant,[],A Celebration of Life for Kobe and Gianna Bryant,0.0,"This is the complete memorial service for Lakers legend Kobe Bryant and his daughter Gianna that was held at Staples Center in downtown Los Angeles on February 24, 2020. Hosted by Jimmy Kimmel, the speakers include Vanessa Bryant, Shaquille O'Neal, Michael Jordan, Diana Taurasi, Geno Auriemma, Sabrina Ionescu, and Rob Pelinka.  Featuring performances by Beyoncé, Alicia Keys, and Christina Aguilera.",2020-02-24
3415,2.46,2,False,/wVBMrkmHdT6ptP1d0yuVJMUjd5.jpg,736228,False,/1TlAUJ4IRnZDv4TP39NbGgyzJaU.jpg,en,Electric Jesus,"[10402, 35]",Electric Jesus,10.0,Alabama preacher’s daughter runs off with a touring Xian hair metal band during the summer of 1986.,2020-10-01
3416,2.46,1,False,/w0VfM1hlhSDx5ltw0hkelQHyiVi.jpg,704056,False,,en,UFC Fight Night 171 Prelims,[28],UFC Fight Night 171 Prelims,10.0,135 lbs.: Sijara Eubanks vs. Sarah Moras  155 lbs.: Gabriel Benitez vs. Omar Morales  145 lbs.: Hunter Azure vs. Brian Kelleher  265 lbs.: Chase Sherman vs. Ike Villanueva,2020-05-13
3417,2.458,0,False,/bbWhvpkn5xXJe1cdxKWfiRstwp7.jpg,649813,False,/7CIDTqZvCnY3R0V5N3z6RgqDGS7.jpg,en,Once the Dust Settles,[99],Once the Dust Settles,0.0,Documentary about the changing lives of people living in areas changed by disaster or war.,2020-02-20
3418,2.457,1,False,/tubF6itxtXSyhKkZGj4sDRkSZ3o.jpg,759531,False,/qDYsuhAOToBteiO765bIitPqeX8.jpg,fr,"Apatou, les enfants du fleuve",[99],"Apatou, les enfants du fleuve",8.0,,2020-10-29
3419,2.454,1,False,/4pYZfgV0RHNbFjd1gr5Ubnaj1pk.jpg,727318,False,/sePGF3zGUFWPcMF09mjgKUqqm2D.jpg,en,WingMan,[35],WingMan,6.0,"WingMan is the tragic story of Mitch Wolfe a delusional disgraced film executive, who escapes to Cuba, to get away from creditors in one last attempt to salvage his film career with his last flick.",2020-06-16
3420,2.452,0,False,/7Q3UwN7ou5oJG1IyYiFtnZlxcRq.jpg,757646,False,/mr2l555PSCEtpBMyOXLY87Rrcj3.jpg,zh,人生清理員,[10770],人生清理員,0.0,,2020-10-25
3421,2.451,1,False,/iW8lYtAYvTmwNtzakhCSrq8865F.jpg,662920,False,,en,Mister Soul: a story about Donny Hathaway,[],Mister Soul: a story about Donny Hathaway,8.0,"The legendary American soulsinger Donny Hathaway has been seen as an insiration and a genius by many. When he had his bigges succes, he was diagnozed with paranoid schizophrenia. How did he balance his madness and genius?",2020-01-28
3422,2.45,0,False,/A9WM2e76Uq5b8rIaUdBCRgmTrMD.jpg,695179,False,,en,Time Warp: The Greatest Cult Films of All-Time - Vol. 3: Comedy and Camp,[99],Time Warp: The Greatest Cult Films of All-Time - Vol. 3: Comedy and Camp,0.0,"The final volume of Time Warp digs deep into what makes us laugh over and over again as we reveal the greatest cult comedies and campy classics of all-time. From ""Fast Time at Ridgemont High"" and ""Office Space"" to ""Monty Python and the Holy Grail,"" and ""Showgirls.""",2020-06-23
3423,2.45,1,False,/9EOusalN3qnM5uPB8cNCMaZswxP.jpg,648990,False,,es,La casa,[27],La casa,7.0,"Inspired by real events, La Casa, is a horror and mystery film recorded in real time and without cuts. A police officer in the late 80s (dictatorship in Chile) is trapped in an old house where violent paranormal events occur.",2020-01-30
3424,2.448,0,False,/q3VcJxtZ2NKpBFZ9YGKwjWzbhXa.jpg,742229,False,,zh,迷走廣州,[18],Mickey on the Road,0.0,Best friends Mickey and Gin Gin are young women scraping by in southern Taiwan.,2020-11-27
3425,2.447,0,False,/dUX1pYu2TTieDpuC07Lvd2OqOuG.jpg,499514,False,/3znUKjvJ0iU9B4ICAmU3cfClxxO.jpg,en,Space & Time,"[35, 18, 10749]",Space & Time,0.0,"As they quickly approach their thirtieth birthdays, academic physicist Siobhan and her photographer boyfriend Sean realize they failed to answer key questions about themselves and their relationship. Their devotion to each other is further tested when Siobhan decides to chase a research opportunity that would move them to Geneva. Realizing their lives are moving forward in opposite directions, the couple is forced to break-up in order to rediscover themselves.",2020-02-21
3426,2.446,0,False,/7MAtk2ZWMd2YGqUhQd0idG31wdm.jpg,711867,False,,ru,Поговорим?,[16],Shall We Talk?,0.0,Polina is a bisexual Russian girl. This documents her coming out to her family.,2020-11-19
3427,2.446,0,False,/pePGCu7krrUcg4EDgV6Wi9hiSYP.jpg,574674,False,/qjQTyQZwm8HLBWfGR8EGLdj3oaT.jpg,pt,Estou Me Guardando para Quando o Carnaval Chegar,[99],Waiting for the Carnival,0.0,"A documentary film about the Brazilian town of Toritama, the self-proclaimed capital of jeans. The workers of the city’s self-managed small businesses only get one real break from their self-exploiting lives in the textile business: the annual Carnival.",2020-10-07
3428,2.445,0,False,/egYHxSKVU0q3ZXF2Xw3uTpJgvwT.jpg,623409,False,/h5aHpfhOZ4hmeyPsD2II0fboX6Z.jpg,ja,劇場版 ハイスクール・フリート,"[28, 16]",High School Fleet Movie,0.0,,2020-01-18
3429,2.443,0,False,/ywtFaJ1iG0cLYntnWl64dW9O1BX.jpg,698158,False,,en,Sapelo,[],Sapelo,0.0,"Sapelo is a feature-length documentary film that journeys within a unique American island to tell the story of two young brothers, their adoptive mother, and the last remaining enclave of the Saltwater Geechee people.",2020-04-22
3430,2.443,0,False,/ysSQqGbkG40tboXDnRMeKhYOHei.jpg,662918,False,,en,"Merry Christmas, Yiwu",[],"Merry Christmas, Yiwu",0.0,"Communist ideals have long lost their value in Yiwu, a city with 600 Christmas factories, in which Christmas as we know it is produced for the entire world. With rising wages, the workers in Christmas factories can now afford newest iPhones, but they still live in crowded dormitories. All migrants in their own country, nostalgic for some place far away, some miss their families left in hometowns, other miss their friends and lovers from the factories when they go home for holidays. Young generation is already tired of long factory hours, chemical fumes and glitter particles, and they do not care for their parents' wishes to get educated. Stuck in between Chinese tradition and the newly discovered Chinese dream, they want their own businesses, to be rich, to be independent, to be in love.",2020-01-24
3431,2.442,1,False,/eE9tIWHpW7RfIWPnGqS1z7vrbRz.jpg,757982,False,/rFH7NfKPoLDZ1PDKjoKCS2nL34y.jpg,th,รักหนูมั้ย,"[18, 35, 10749]",Rak Nu Mai,7.0,"Three young men did women pregnant for the first time without knowing who is the  real father of the children, so they have to taking care of the women and children until they receive the DNA test results.",2020-10-30
3432,2.442,12,False,/pwncwLwFEKVUsOOZWtyG3feugtx.jpg,684878,False,/HDL8zm5YKGUDiObxna3Fx327PN.jpg,it,La concessione del telefono,[18],La concessione del telefono,6.5,"Although Pippo Genuardi seems to have cleared his mind by marrying Taninè Schilirò, daughter of the richest man in Vigàta, he is in fact someone who is not satisfied with his life…",2020-03-23
3433,2.441,2,False,/rNb5Ss3I4pJcBKtUWAPhgUXvRpu.jpg,733416,False,/n7S8PVlFnr3AcqwL5gC5eMv3yIY.jpg,en,Black Boys,[99],Black Boys,5.0,"Illuminates the spectrum of black male humanity in America. An intimate, inter-generational exploration, the film strives for insight to black identity and opportunity at the nexus of sports, education and criminal justice.",2020-08-22
3434,2.441,3,False,/7taTVq6IXT8RnzwcRvonP9QULVu.jpg,510937,False,,en,The Bone Box,"[18, 27, 53]",The Bone Box,3.0,"Depressed and reeling from the recent death of his wife, Tom has built up quite a gambling debt. He goes to stay with his wealthy Aunt Florence in hopes that she will write him into her will. When a nasty creditor makes it clear that Tom is out of time, he devises a plan with Elodie, the undertaker's daughter, to rob the graves of the rich townspeople buried in the cemetery across the road. After plundering the graves, Tom arrives back at Florence's house and events take a dark turn. Tom begins hearing and seeing strange things that seem to coincide with the deaths of the people he robbed. Even more disconcerting... he appears to be the only one sensing the occurrences. One question lingers: Is Tom's conscience playing a trick on him... or is he really being haunted by those he stole from?",2020-06-15
3435,2.44,2,False,/oBCrbJNkqPkCQg2wAu74cJ6zMEf.jpg,717634,False,/vcpmDG5cvx9wD2xU8RwAIHnhLeZ.jpg,en,Girl,[53],Girl,8.5,"Girl has spent the entirety of her youth taking care of her sick mother who fled their small town to protect them from her abusive father. When they receive news that Girl's father is coming to kill Mama, Girl has had enough and goes to seek revenge on her father for ruining her life. A tangled web of lies, deceit and mystery unfold as Girl searches for answers, she uncovers a family legacy more dangerous than she'd imagined.",2020-09-17
3436,2.439,0,False,/4dlP9qI6E3CjzIYJE9OyQgWag1v.jpg,745921,False,/dsRUv6nJ1GKEixDFy9ltkFOaO1q.jpg,ko,완벽한 섹스,[],Perfect Sex,0.0,"Yoon-cheol and Jae-won make a bet on who is better-looking while drinking. Jae-won wins while holding onto a woman passing by and asking. Yoon-cheol, who has a fever, bets on who is better at kissing. Yuncheol wins. Who can't agree on who has better sex. I want to do it again This time a draw. Yoon-cheol and Jae-won are playing the last game.",2020-07-16
3437,2.439,0,False,,745649,False,,en,The George Lucas Talk Show - 'Stu-D2 1138 on the Binary Sunset Sith' Studio 60 Marathon,"[10770, 35]",The George Lucas Talk Show - 'Stu-D2 1138 on the Binary Sunset Sith' Studio 60 Marathon,0.0,"The George Lucas Talk Show watches every episode of Studio 60 on the Sunset Strip in a charity watch-along, with celebrity guests!",2020-09-20
3438,2.439,1,False,/qtyhqx0ufmkjAA7mO0KZ2WxsL34.jpg,694938,False,,en,Ria,"[12, 878, 53]",Ria,2.0,"In 2040, a female humanoid A.I. is hacked by her husband and forced to kidnap the U.S. vice president's son and execute him on live TV, as the culprit seeks revenge for his own son's death.",2020-07-15
3439,2.439,1,False,/oKuo5AS8vi194ro3SQJRhZmZAKI.jpg,658565,False,,ja,世界一初恋~プロポーズ編~,[],Sekaiichi Hatsukoi: Propose-hen,2.0,"When Ritsu Onodera changes jobs, looking for a fresh start, he's not exactly thrilled when his new boss turns out to be his old flame. Ritsu's determined to leave all that in the past—but how can he when his boss is just as determined that they have a future?  Tired of accusations that family connections got him his current position, Ritsu Onodera quits his job as an editor at his father's company and transfers to Marukawa Publishing. Once there, he is assigned to the shojo manga editorial department—something he has no interest in and no experience with! Having sworn he'd never fall in love again, the last thing he wants to do is work on love stories. To make matters worse, it turns out that his overbearing boss, Masamune Takano, is actually his first love from high school!",2020-02-21
3440,2.439,7,False,/bfqu51ZKilfjPOfwKTHssqnGVQU.jpg,656704,False,/9eSt4Zh5equ6XKyKrtpfIRUaDV.jpg,de,Platzspitzbaby,[18],Needle Park Baby,6.6,"Spring 1995 - after the closure of the Needle Park and the public drug scene in Zurich, eleven-year-old Mia and her heroin addicted mother Sandrine are relocated to the countryside. While caring for her mother, Mia spends time with her imaginary friend and a gang of local teenage misfits. These friendships finally give her the strength to rebel and break free from her abusive mother.",2020-01-16
3441,2.438,0,False,/5ZIEXugu3T7wO4wSyynETfW4kGB.jpg,759420,False,,en,Blood Spirit,[27],Blood Spirit,0.0,Solomon and three friends find an embalmed dead body. Solomon refuses to accept there is anything supernatural in the house. He needs to believe if he wants to save the girl he loves from the ravenous blood spirit he has set free.,2020-10-27
3442,2.438,1,False,/5STU3UO1UGuZ2t35PXzznLAu8W3.jpg,709098,False,,en,Brittany Murphy: An ID Mystery,[99],Brittany Murphy: An ID Mystery,6.0,"A new TV special from Investigation Discovery, “Brittany Murphy: An ID Mystery,"" will revisit the circumstances of her death. Murphy's husband, Simon Monjack, died at their home in 2010 just five months after the actress died.",2020-05-26
3443,2.435,3,False,,734282,False,,en,Ruthless Realtor,[53],Ruthless Realtor,6.0,"When Annie (Lily Anne Harrison) and Ralph (Brian Ames) Savage move into their dream home, their happiness is interrupted by their off-kilter realtor, Meg (Christie Burson), who shows up at their home frequently unannounced and is obsessed with their relationship. As Annie and Ralph become increasingly uncomfortable with Meg’s behavior, they push her away, but Meg refuses to go quietly, claiming someone is out to kill the Savages. When Meg continues to show up in their lives, the police get involved and arrest Meg. But when Meg sends Annie a packet of information about the house to prove previous homeowners have been targeted by a deadly prowler, Annie begins to wonder if Meg is really unhinged or trying to save their lives.",2020-08-23
3444,2.435,3,False,/9Twt8QqAjhqIoYkGYC22sKdt00t.jpg,709463,False,/dS9dfSuhxp6sk7GCq9OFSTOA87X.jpg,en,Devil in a Dress,[18],Devil in a Dress,5.3,A Romanian assassin and her Japanese driver spend a night in Los Angeles working until things start to go horribly wrong.,2020-05-10
3445,2.434,0,False,/lbXxGFxbNZnGwVD3oH1rJK8qdQ1.jpg,703023,False,/hLiia868JRNabmtMYNQu1dBKCuf.jpg,en,Dude Perfect: Backstage Pass,[99],Dude Perfect: Backstage Pass,0.0,"Best known for trick shots, stereotypes, battles, bottle flips, ping pong shots and all-around competitive fun, Dude Perfect prides ourselves in making the absolute best family-friendly entertainment possible! Welcome to the crew!",2020-05-11
3446,2.434,1,False,/gWm78LvURmB567ooZLIsy0L9WB8.jpg,697795,False,/xuQmf1OveF2rUZdJL6EU3oeDOTB.jpg,en,Basketball County: In the Water,[99],Basketball County: In the Water,7.0,"This documentary film examines how NBA star Kevin Durant’s hometown of Prince George’s County, Maryland, has recently produced more elite basketball players than anywhere else in the world.",2020-05-15
3447,2.434,2,False,/wpaj1FqI2fhpxxESlVsptV5N8zG.jpg,604626,False,/3QkPPSuuncX7ZM5TzRmak4nQVqx.jpg,nl,All of Us,"[35, 18]",All of Us,6.5,"The story of a self-help group of 4 people with a terminal illness, led by a therapist without experience.",2020-01-08
3448,2.432,2,False,/sQwvWjQ0AOgt39HU90YKd1g33Lx.jpg,718448,False,/vY6I7hMiW3xAmPhtwbjq0EPslPo.jpg,en,Hunted,"[28, 53]",Hunted,8.0,Eve meets what she thinks is a charming guy in a bar. Yet things go terribly wrong once she realizes she’s come across a psychopath and his puppet accomplice. They engage in a death chase until she decides to fight back. The forest will be her ally.,2020-09-08
3449,2.432,7,False,/3nEPS4918NKb33Txte2BWEDInaq.jpg,619188,False,/oOV0TOdcxKuctnxTkO3VhcJak8t.jpg,ta,பட்டாஸ்,"[28, 35]",Pattas,6.4,A petty thief learns about his father's illustrious legacy and decides to attack the man who murdered him in order to bring the ancient martial art form that his father had practiced to limelight.,2020-01-14
3450,2.431,10,False,/cSaAmitIfPZp08wpPXsadibUMEZ.jpg,651866,False,/aUCGAkeihKiKBVcXBKlMDplTJTI.jpg,pt,A Divisão,"[28, 80, 53]",The Division,6.6,"Late 1990s. With hundreds of kidnappings, Rio de Janeiro is beset by violence.",2020-01-09
3451,2.429,0,False,/hBS23Ut7S7NlimP8LQkk7WGobqU.jpg,759213,False,,en,Katherine’s Lullaby,"[53, 27]",Katherine’s Lullaby,0.0,"A teenage runaway who’s trapped by a delusional man, pretends to be his daughter in order to escape.",2020-10-30
3452,2.429,0,False,/2ifIXb0FgNzWbu6KRc5ZGCaoGO7.jpg,749250,False,/ebEQHGOdNq4IygsNiQSCZnC5hKT.jpg,en,Brimstone,"[18, 14, 53]",Brimstone,0.0,"""They, too, will drink the wine of God's fury, which has been poured full strength into the cup of his wrath. They will be tormented with burning sulfur in the presence of the holy angels and of the Lamb."" *Revelations 14:10*  An Angel wanders through the wastelands of the Rapture, meeting up with the fallen Angel of Death, Azrael.",2020-12-05
3453,2.429,5,False,/wc6jfHDTku2QfaYLfJYmtzBaC8K.jpg,721510,False,/pswuQ4FZ0rcGZwW3qAlm70UDDox.jpg,pl,Wyzwanie,"[28, 80]",Wyzwanie,5.2,,2020-07-04
3454,2.428,0,False,/5RBPL33Vqn3YQ3mObvdbO4gMIEC.jpg,626872,False,,ko,비상선언,"[18, 53]",Emergency Declaration,0.0,An aircraft forced to declare an emergency when an unprecedented terror incident occurs in-flight.,2020-12-31
3455,2.426,1,False,/bXfXonJcKwDMNuK4ojLhBTW3Ar6.jpg,672338,False,/A9XJ8mqyXx7gdf4ywnLEPvDNKad.jpg,th,เกมเมอร์ เกมแม่,[],Mother Gamer,4.0,"A story of a single mom who would love to raise her son of 15 to the best of her abilities. Her son is bright and a model student.  However, when she found out that her son is now participating in the E-sports tournament, she is severely disappointed. She wants to stop her son from this career path and she chooses to set up her own team to beat him and end his chance of being a gamer.",2020-09-10
3456,2.423,0,False,,744877,False,/5PK1Z9RgXmPyFy6o3GOnabpuBHH.jpg,ko,미싱타는 여자들: 전태일의 누이들,[99],Sewing Sisters,0.0,"In the late 1960s and early 1970s, girls aged 12 to 16 began working at Pyeonghwa Market. Running sewing machines, they also study the Labor Standards Act under the tutelage of Jeon Taeil. On September 9, 1977, they were imprisoned fighting against the government that closed labor classes, shouting, “The next Jeon Taeil will be a woman!” Now the middle-aged girls recall the memories of the life of female workers, social contempt, and stigma. Watching the sunrise in the East Sea, they admire, ‘How fair it is because everybody can see it.’ Sewing Sisters rewrites the history of maledominated Korean labor struggles in the 1970s with news interviews of female workers belonging to the Cheonggye Clothes Union.",2020-10-29
3457,2.423,0,False,/pOFBgImY0Iio41QRG60kacdCX3y.jpg,709025,False,,en,Clímax,[18],Climax,0.0,"Through an emotional and personal dance, a terminal patient and his nurse will have a heart-touching conversation that will lead them to make a life-changing decision.",2020-09-30
3458,2.422,0,False,,745916,False,,ko,돈의 맛 : 금지된 거래,[],The Taste of Money: a Forbidden Transaction,0.0,"To get advice from a loan shark, Dongwoo, We go to the iron material called the legend of a loan shark. As you deal with him, you hear the story of Cheoljae's past. A woman named Do-hee who has to pay back her parents' debts... It was a woman who had a relationship with Dongwoo in the past. Cheoljae uses numbers to keep her from leaving. Dongwoo plans to revenge on Cheoljae...",2020-09-17
3459,2.422,2,False,/560X19WO9eV7tar5UbxEnVbjp3p.jpg,689962,False,,en,Vert,"[18, 878, 10749]",Vert,7.5,"On the night of their 20th anniversary, Emelia discovers a deeply hidden secret about her husband’s identity through a pair of VR glasses, buried inside of him since before the two met.",2020-03-20
3460,2.42,0,False,/iq8TFt4OtVcUhcKzwMEHSUyf8AL.jpg,639232,False,/lwaJ6R6TIqhZC8gS35SQ2Lu2esp.jpg,ko,웰컴 투 X-월드,[99],Welcome to X-world,0.0,"Three people live in Doosan Apartment in Guro-dong. Me, mom, and my grandfather. Even though it has been 12 years since dad died, we are still living under the same roof. I thought it was because of the financial situation that we could not move out of grandfather’s house. But when I found out that mom already had enough money to get a house, I became confused. Why didn’t mom move out from the “x-world” when she could? From a marriage that didn’t work out well, to a father-in-law with a temper. Why has she been enduring it, unchanging, for all the time I had witnessed her life to become a woman against marriage? One day when my anxiousness was at its peak, grandfather suggested that we live separately. Mom, reluctant to leave Guro-dong that she’d been living in for 20 years and her marriage life, will she be able to find herself and move out well?",2020-10-29
3461,2.42,0,False,/mUPF6RosZ5eaZM6ituNBDLxArl.jpg,586528,False,,en,Between the Trees,[53],Between the Trees,0.0,"Steve, suffering from a collapsing marriage, invites his three closest friends on a weekend retreat to the mountains only to discover his real troubles are in the trees that surround them.",2020-09-16
3462,2.418,2,False,/hIiMI2yXh4i4r3Cv2S5RFd6xOhg.jpg,691655,False,/6Wm3WWWeZQn5iDIXTCE7tGlmyPD.jpg,ko,스와핑: 두 여자,[10749],Swapping: Two Women,3.0,"His wife has been acting strange. Oftentimes, she would go wherever, won't receive his calls, and won't reply when asked. The husband, Dong-seok, who suspects his wife's strange behavior, finds a business card in her car and visits it. He meets Hani there, the woman she saw in a video, and while he was immersed in her story, he experienced something strange.",2020-03-26
3463,2.417,9,False,/seYTqIe89NapU6O5coI23iX6Wt2.jpg,749015,False,/bnftwZHebnjE2seZPBWj6EtQc1Q.jpg,fr,Claire Andrieux,"[35, 10770]",Claire Andrieux,6.1,,2020-01-02
3464,2.416,1,False,/uaebWsMrgG7ozydOgNR0JVGDBAf.jpg,689737,False,,en,Walking with the Tall Whites,[99],Walking with the Tall Whites,10.0,A look at the life of Charles J. Hall who claims to have worked with Tall White Aliens in Nevada,2020-02-19
3465,2.415,1,False,/tA6cAbHYoWTxOcL88ZxY5yiX9Vx.jpg,754162,False,,en,Michael Jackson What If?,"[99, 36]",Michael Jackson What If?,10.0,"From the brilliant award winning film-maker iCizzle who brought you the film festival nominated and YouTube viral hit ""Elvis What If"".. comes a documentary experience like nothing you've seen or experienced before.",2020-09-04
3466,2.415,1,False,/2vm8rr9pezEyy9C9eZsa8K9oa3G.jpg,695833,False,/fKHTZ52z7gdy9LFYkwJb1LSQIeu.jpg,en,Heidi en Chine,[99],Heidi in China,8.0,"In 1946, Heidi is entrusted to a Swiss family by her father. He will never come back for her. Today, François Yang questions his mother about her past. What follows is a journey to China, a quest to reconstruct memory. Through contact with her brothers and sister, Heidi measures the extent of the drama experienced by her family that remained in China, persecuted by the Communist Party.",2020-04-21
3467,2.412,2,False,/qvA887EE1XGPcBE5gtRs4zNp15f.jpg,730506,False,/x0KeVWzVCudRCsTVTX2rFE1uTv3.jpg,en,Crock of Gold: A Few Rounds with Shane MacGowan,[99],Crock of Gold: A Few Rounds with Shane MacGowan,5.5,"A celebration of the Irish punk/poet Shane MacGowan, lead singer and songwriter of The Pogues, that combines unseen archive footage from the band and MacGowan’s family with original animations.",2020-09-19
3468,2.411,1,False,/79wF2l6tsjThAdxtWPmARjGd87D.jpg,734285,False,/ezCh6vJ0NnfzzmHmj7AdPbMVdvM.jpg,en,Secrets in the Woods,[53],Secrets in the Woods,6.0,"Sandra is excited to go on a romantic cabin getaway in the woods with her new boyfriend, Brant. Everything is going well until Sandra begins to feel like someone is watching them.",2020-08-09
